"attachments/0/style_list/0","attachments/0/style_list/1","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1052277526510943","1","2024-05-29T10:15:46.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEwNTIyNzc1MjY1MTA5NDM=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTA1MjI3NzUyNjUxMDk0Mw==","6","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100024355447207","Jean Rose Palacio II","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/434945589_1607615520060281_4824889815521812318_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TpoDDBJwKcAQ7kNvgFMXFpI&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYBA1VMM1gJZVnDOnS-FdQET_RGKej4HzRP8YXS3sr1L1w&oe=665CFB37","https://www.facebook.com/islander0413",,"Eto na naman po tayo sa mga komentaryong gumagamit sa impyerno pantakot kuno sa gusto ng diborsyo

Impyerno na po ang buhay nung mga sinusuntok ng asawa, nangangaliwa ng asawa at kung anu-ano pa.

Kung masaya ang buhay mo, hayaan mong tamasain ng iba ang kalaayng maging maligaya katulad mo. Hindi sakim ang Diyos katulad ng mga  ibinabato palagi ang pangalan niya upang atakehin ang ibang may taliwas na paniniwala",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1191620448442508",,"2024-05-29T03:45:46.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExOTE2MjA0NDg0NDI1MDg=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE5MTYyMDQ0ODQ0MjUwOA==","19","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0YLWh4RY8apBi8vvFjDcfEREyktSsdauKbP5pdM4zFxrjfTnexhHvYEUoBzH7kH7Ul","Corey Fearing","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/441316739_10161208483425325_6967769253010595868_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sHoN_rnNu-gQ7kNvgHErOtl&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYDHUeZu9lGz6-CnVoxZjVxPyPtrcjegoYlsvhqCDtENwQ&oe=665D04B4",,,"Exactly let those people who suffer decide what’s best for them not the courts or justice or biblical system. It’s their life let them decide what’s best for themselves. No one should be able to control you or your life and your decisions. #LegalizeDivorce",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=999427668574565","9","2024-05-29T10:27:23.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk5OTQyNzY2ODU3NDU2NQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTk5NDI3NjY4NTc0NTY1","6","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100003335395250","Loida Ibañez","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/434195329_7371556079632165_4999101985952268437_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rHzq5K8SqdMQ7kNvgG8gXFX&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYCSNmOwrryVIGrzIuAJi6LPGOGEs5XcpvKT3cTcQl2IVg&oe=665CFCF0",,,"A roman Catholic that will agree divorce is a heretic and ex communicating oneself to the church already.",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=297967149949097",,"2024-05-28T23:16:59.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzI5Nzk2NzE0OTk0OTA5Nw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjk3OTY3MTQ5OTQ5MDk3","5","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100009415511968","Dianesa Perez Matmat","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/343563071_1430415561057976_8421322951172389522_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=__DD5LnioEEQ7kNvgFMD3J5&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYB0gyzFeF1UpXbCE3pp3MVrvsZsooGzRnwnB0fjctiE4A&oe=665CF3D9",,,"Yes to Divorce Bill! Maayo kaayo sa aming naka tali sa marriage na wala nang silbi.. Hindi naman kami ang sumira..! Kami pa ang iniwan kasama nang mga anak ko.",
"photo","fallback","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=807292041058718","9","2024-05-29T02:19:14.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzgwNzI5MjA0MTA1ODcxOA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODA3MjkyMDQxMDU4NzE4","10","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100011667386568","Miljoy Mijaru","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/444503487_2117084975357061_4758374031871555355_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Jvg3z9M3EAEQ7kNvgFyxpbY&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYCvfRNmfsy55ngcpNqiOrsbTYblD8Ku-bZ68_dX3b2K8A&oe=665D1A95",,,"Why God hates divorce and why God allow divorce.. wag mag focus ang understanding sa isang phrase and literal meaning.. and God give us free will..",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=982390773551663",,"2024-05-28T23:57:55.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzk4MjM5MDc3MzU1MTY2Mw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTgyMzkwNzczNTUxNjYz","5","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100002510525800","Shave Mineheart","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/428613107_7216190958474517_765473025267336001_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lmsIkndqcAEQ7kNvgGzUJV6&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYBKk4fU1ex25edx099vFI1_ZSeofVARnqk6fWjmP4T8yQ&oe=665D0CBD","https://www.facebook.com/judith.rante",,"Mao nay nka pait ... Dli mg divorce Kay Sala Kay ginoo ra mkabuwag ohh Ng buwag Ang bukog sa Asawa kinulatahay sa bana nga walai kwenta.. dli japon eh divorce!!😁",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1234871804341971","3","2024-05-29T04:09:34.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEyMzQ4NzE4MDQzNDE5NzE=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTIzNDg3MTgwNDM0MTk3MQ==","6","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100000360234408","Lenor Flores","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/366738638_6690010241020917_7429619948212066957_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8GJRYTNMs2QQ7kNvgHq8e5q&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYAC-ZYaTDqaukdr6veLsJP3lCPRgWt6gY_5YH3WUaECAg&oe=665CF317",,,"I am Catholic and I say no to Divorce...",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=936525964891032",,"2024-05-29T13:18:31.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzkzNjUyNTk2NDg5MTAzMg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTM2NTI1OTY0ODkxMDMy","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1664419948","Jeralyn Solon Dublin","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/356898488_10220584246550505_4059393037729067963_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DCWwFWQLUyoQ7kNvgEMLgHm&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYCPy8lzGk55A7agrtV9GrxFYRtthvHjWSgrY1T49ebkVg&oe=665CFC0A",,,"Sa balaod sa Ginoo na gisuno usab sa balaod sa tawo. Nakasulat na pwede Bulagan labinag immorality Ang hinungdan. Labina kabit kabit. Whether Bisan Kinsa ang nangakabit, Ang partner na giluiban makadecide Kon unsay iyang pilion bulag ba o magpabilin sa kaminyuon. Gitugot kana. But Kon makibulag lang Kay para magpakasal sa lain,  aw lain nana na estorya. Wala kana uyuno sa balaod sa Ginoo. 
Basa basa sad mo ug balaod sa Ginoo ug Balaod sa katawhan. 
Dili kita magbuot Kon unsay pilion sa hingtungdan Kay Wala man kita mag agi sa ilang giagian.
Ang imo desisyon  imoha sad na.
Ang ilang desisyon ilaha pud na.
Respeto lang sa matag desisyon sa usag usa Kon unsay makahatag kaniyag kalinaw sa panghunahuna ug kasingkasing.",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=408766588827920",,"2024-05-29T10:14:25.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQwODc2NjU4ODgyNzkyMA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDA4NzY2NTg4ODI3OTIw","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100001011837165","Nes Avril","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/436384082_8070464492997198_1592368802200967190_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uvttd2tuC-8Q7kNvgFQ980k&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYAEJxtfTvEBx8CjrFldBjIn8Ox0_dadz1al7TyEvcNt-Q&oe=665D1598",,,"Agree... kay dili tanan gi swerte sa ilaha kaminyoon syempre mosupak jud tong hapsay ug malipayon sa ilaha kaminyoon... what about sa uban nga wala na jud chansa na magmalipayon sa ilaha pagpuyo isip magtiayon",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1298034798267426",,"2024-05-29T00:26:44.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEyOTgwMzQ3OTgyNjc0MjY=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTI5ODAzNDc5ODI2NzQyNg==","4","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100001962663656","Linuel D. Albarracin","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/442493943_25393627316952675_8617888533105901877_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ns9H5TN0uBcQ7kNvgECVD-a&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYCsC8Sn4Hr4l2B7m69ZIjAT2zpNigjGK2W0o69lyFhKHg&oe=665D19CB","https://www.facebook.com/linuel.albarracin",,"Against ko  ani sa una.pero karun badly needed na",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=425529246949474","1","2024-05-28T05:54:07.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQyNTUyOTI0Njk0OTQ3NA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDI1NTI5MjQ2OTQ5NDc0","11","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100002584999995","Risa M. Saramosing","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/429556906_7194531043976324_4762654002925755056_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UP_ZLydDhMkQ7kNvgEI0P0K&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYCAc7P6qLzYKtH71kSzBZ7SICgygPxo7f4cpWopLEntbw&oe=665CE841","https://www.facebook.com/marisa.maliton",,"Mas ok nga naay divorce ky dili tanan nag asawa nag malampuson parihas naay isa nga paris nimo ni biya lisud pud ug habulon pana nimo no kung wala nay gusto diba Mao nay sinugdanan sa pag patay kung wala nay gugma, ug dili ka pa pwede maka ingon nag cuccessful marriage kana kung wala paka naka abot ug 60yrs Old, hmmm dili nimo hawak ang unsay utok sa imong partner baka mapandol pana ug pag mata niya tua na sa silingan aw, so pero ang relegion mo ingon bawal ang divorce kay sala daw pero maski wala pana ang divorce naka sala na ang mga tao ky nag kanya2x nag bulag ug nag ipon2x nag lain2x partner, so kinsa Tong ayaw sa divorce nagpasabot lang ma ok ilang Marriage sa karon, sana all nalang ta ani pero kung mag luko gani na ilang partner sos pangarapud jud na nila ang divorce.",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1522322125165017",,"2024-05-29T01:15:49.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE1MjIzMjIxMjUxNjUwMTc=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTUyMjMyMjEyNTE2NTAxNw==","6","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100001391066757","Roldan Cabadonga","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/425530916_7251503638239266_6315807356727715755_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6QV4GpEnpEsQ7kNvgHQbQBH&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYD1DatwtEX8A1qgY2xOzO6dKhMn_YcYRgZGTtYqDUqtqw&oe=665D0406",,,"💯% No...",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=427694766859891","1","2024-05-29T05:05:58.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQyNzY5NDc2Njg1OTg5MQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDI3Njk0NzY2ODU5ODkx","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100088422393255","Marietta Claudia","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/434976263_393996716891072_2482773558416853252_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=67T86SLWqB8Q7kNvgFBMj_l&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYA3Gsry-W3NqcdKQx417EPsHxLDF5fmSeQNHK1xNquJqw&oe=665CFB8D","https://www.facebook.com/mariettabonita1027",,"Mao gyud..unsaon nlng ming 10 yrs nang buwag.. wala na mi katungod.",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=459436743303367",,"2024-05-29T11:49:39.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ1OTQzNjc0MzMwMzM2Nw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDU5NDM2NzQzMzAzMzY3","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100000299412256","Clingcling Silvosa","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/438036695_7975064002513501_3013026734731966657_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=naNsRSfIC44Q7kNvgHTAciF&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYB31xX6HBywpDE8ystxgrvbkMNo2cwuNwYptvmfMMhZwg&oe=665D1103",,,"Well said..",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=439160212164572",,"2024-05-29T10:24:48.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQzOTE2MDIxMjE2NDU3Mg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDM5MTYwMjEyMTY0NTcy","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1442210479","Jayda Zerrudo","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/357750277_10231117692432662_703644208279094018_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=J00RlGLVIfkQ7kNvgETIef4&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYD7yo4dvYUvcr5tbXbZF812_E18rNUV9ptgGqZOIVSFVw&oe=665CEBBE","https://www.facebook.com/jayda.durano",,"Yes, toxic relationship is very dangerous to your allover health. 💡",
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=811526567598275",,"2024-05-29T07:45:32.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzgxMTUyNjU2NzU5ODI3NQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODExNTI2NTY3NTk4Mjc1","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100040662003500","Sandrina Cajes Evangelista Dayoc","https://scontent.fvdc6-1.fna.fbcdn.net/v/t39.30808-1/406972868_1111385236893533_3388894975066585637_n.jpg?stp=c0.3.32.32a_cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pNiFpBzsrO8Q7kNvgEfufT1&_nc_ht=scontent.fvdc6-1.fna&oh=00_AYB3vi3hSIN_wFJRzteD69Q74Yu1uPV20AjNFxG-s1ZNjA&oe=665CF5CD","https://www.facebook.com/sandrinacajes.evangelistadayoc",,"Yes to Divorce",
